Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
/api/get_server_compatibility_api.php-436,66,633,317,3012,553.30,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-439,66,492,320,1604,250.51,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-437,66,525,308,2313,348.94,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-442,66,622,319,2339,466.68,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-440,66,592,312,3161,470.67,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-441,66,595,318,3486,528.80,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-443,66,675,318,2967,568.10,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-449,66,675,310,3738,700.59,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-448,66,590,325,2641,497.34,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-452,66,547,311,2182,365.91,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-450,66,624,305,2431,483.70,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-447,66,566,316,2670,452.84,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-453,66,562,310,2128,406.83,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-455,66,457,317,1737,198.92,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-454,66,571,324,2648,413.51,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-457,66,518,309,1519,275.58,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-456,66,559,319,3000,429.36,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-458,66,542,312,2347,410.44,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-451,66,510,324,2161,288.26,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-460,66,724,315,5986,826.03,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-461,66,524,312,2358,369.91,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-462,66,607,299,2977,467.53,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-463,66,588,309,3009,461.04,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-464,66,579,319,2145,442.35,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-465,66,600,309,2366,476.63,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-466,66,534,311,1591,293.21,0.000%,.01884,0.01,0.01,703.0
/api/get_server_compatibility_api.php-468,66,661,315,3007,590.26,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-470,66,590,327,1908,409.43,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-459,66,548,314,2530,379.76,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-469,66,627,307,2656,541.86,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-472,66,516,314,1824,329.16,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-467,66,576,309,2298,444.71,0.000%,.01883,0.01,0.01,703.0
/api/get_server_compatibility_api.php-473,66,660,314,3943,590.66,0.000%,.01883,0.01,0.01,587.0
/api/get_server_compatibility_api.php-471,66,763,307,7387,1047.55,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-474,66,645,317,3659,586.58,0.000%,.01884,0.01,0.01,587.0
/api/get_server_compatibility_api.php-475,66,671,311,2988,545.30,0.000%,.01884,0.01,0.01,587.0
